,click,hour,C1,banner_pos,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,device_model_int
73803,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,100084,79,-6043826374048643121
73804,0,14102100,1005,0,1,2,15701,320,50,1722,0,35,-1,79,7357097435969765853
73805,1,14102100,1005,1,1,0,18993,320,50,2161,0,35,-1,157,-8146982714094823367
73806,1,14102100,1005,0,1,0,15702,320,50,1722,0,35,100084,79,-6449148530060962954
73807,1,14102100,1005,1,1,0,17614,320,50,1993,2,1063,-1,33,-2986394740331928670
73808,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,100083,79,-5497470920203784452
73809,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-80052322344914806
73810,1,14102100,1002,0,0,0,21202,320,50,2427,0,169,100106,91,-8843445101752767126
73811,1,14102100,1005,0,1,2,15708,320,50,1722,0,35,100084,79,7915586405352128873
73812,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,-80052322344914806
73813,1,14102100,1005,0,1,0,16208,320,50,1800,3,167,100075,23,4452355107376042591
73814,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,5835725434737032296
73815,0,14102100,1005,1,1,0,9478,320,50,906,3,1451,100156,61,7967175909249105802
73816,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,100084,79,7123438717538836810
73817,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,3518248527686447543
73818,0,14102100,1002,0,0,0,16920,320,50,1899,0,431,100077,117,2630341270021104362
73819,1,14102100,1005,0,1,2,12000,320,50,1248,2,39,-1,13,-9214176312717819970
73820,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,5846719576061300330
73821,0,14102100,1005,0,1,0,20361,300,250,2333,0,39,-1,157,-8704680261932105141
73822,1,14102100,1005,0,1,0,15702,320,50,1722,0,35,100084,79,-5497470920203784452
73823,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,4208264166030989728
73824,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,6574997430427829896
73825,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,-6449148530060962954
73826,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,-1,117,5360659529384228330
73827,0,14102100,1005,1,1,2,18993,320,50,2161,0,35,100034,157,-227062044999338968
73828,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,-1,117,137884114573136964
73829,1,14102100,1005,0,1,0,4687,320,50,423,2,39,100148,32,-5817668741091696867
73830,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,-8930747768470053767
73831,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-6449148530060962954
73832,0,14102100,1005,1,1,0,17037,320,50,1934,2,39,-1,16,137884114573136964
73833,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-6892224247118359062
73834,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,7543173093453933678
73835,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-1548635806112868621
73836,0,14102100,1005,0,1,0,12000,320,50,1248,2,39,-1,13,4792099799253966808
73837,0,14102100,1005,1,1,0,17914,320,50,2043,2,39,-1,32,1208891101083202038
73838,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,7741261153921945767
73839,0,14102100,1005,1,1,0,6616,320,50,576,2,35,100131,32,-1841447797894211984
73840,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-5497470920203784452
73841,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,7741261153921945767
73842,0,14102100,1005,0,1,2,20632,320,50,2374,3,39,-1,23,7915586405352128873
73843,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,7212946024427639472
73844,0,14102100,1005,0,1,0,17914,320,50,2043,2,39,-1,32,-3080848871416834294
73845,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,100084,79,2057859897546695813
73846,1,14102100,1005,0,1,3,375,320,50,112,3,1319,-1,15,2297852971175655885
73847,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,100084,79,-3130634972019121531
73848,0,14102100,1005,0,1,0,19772,320,50,2227,0,687,100075,48,1413380545658535983
73849,0,14102100,1005,1,1,0,15707,320,50,1722,0,35,-1,79,-6449148530060962954
73850,0,14102100,1005,0,1,2,20596,320,50,2161,0,35,-1,157,1275670375556611355
73851,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,100084,79,3166467294089049899
73852,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,-3080848871416834294
73853,1,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,1392857164009207940
73854,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,-275105822385290476
73855,0,14102100,1005,0,1,0,19743,320,50,2264,3,427,100000,61,-5584331359656771346
73856,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,7741261153921945767
73857,0,14102100,1005,0,1,0,19666,300,250,2253,2,303,-1,52,-5497470920203784452
73858,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,-8524845869631428841
73859,1,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,6116842365483680822
73860,1,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,1392857164009207940
73861,1,14102100,1005,0,1,0,20144,320,50,2306,3,39,-1,23,7223876233058261088
73862,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-5530949523617414562
73863,0,14102100,1005,0,1,0,20634,320,50,2374,3,39,-1,23,7090997833464111984
73864,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,3600904090356028090
73865,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,-4320662022148239902
73866,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,7223876233058261088
73867,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,2297852971175655885
73868,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,-7902881721453091973
73869,0,14102100,1005,0,1,2,15703,320,50,1722,0,35,-1,79,277852869496741424
73870,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,100131,157,4208264166030989728
73871,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,-3080848871416834294
73872,0,14102100,1005,0,1,2,15701,320,50,1722,0,35,-1,79,7915586405352128873
73873,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-5497470920203784452
73874,0,14102100,1005,0,1,3,20596,320,50,2161,0,35,100034,157,-9126679893820496322
73875,0,14102100,1010,1,4,0,21665,320,50,2493,3,35,-1,117,6599400693664098975
73876,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,5360659529384228330
73877,1,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-1045048652385284703
73878,1,14102100,1005,0,1,0,20346,300,250,2331,2,39,-1,23,4007531450515734458
73879,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,6574997430427829896
73880,0,14102100,1005,1,1,0,20312,320,50,1780,0,1711,100077,48,-6648041414739310433
73881,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-5497470920203784452
73882,0,14102100,1005,0,1,0,17653,300,250,1994,2,39,-1,33,-8714071520106422825
73883,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,4499108202135611527
73884,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-6074956303460670410
73885,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-7447863751109610905
73886,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,3518248527686447543
73887,1,14102100,1005,0,1,0,15703,320,50,1722,0,35,100084,79,-80052322344914806
73888,1,14102100,1005,0,1,0,17653,300,250,1994,2,39,100084,33,-8587292268327570678
73889,0,14102100,1005,1,1,0,17614,320,50,1993,2,1063,-1,33,-6043826374048643121
73890,1,14102100,1005,0,1,0,19015,300,250,2162,2,39,-1,33,8510271025656777531
73891,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,7741261153921945767
73892,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,100084,79,4976734164543752900
73893,1,14102100,1005,0,1,0,17653,300,250,1994,2,39,-1,33,292985166119932725
73894,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-399670941608148924
73895,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-7447863751109610905
73896,0,14102100,1005,0,1,0,17212,320,50,1887,3,39,-1,23,-5476994112044702627
73897,0,14102100,1005,1,1,0,15705,320,50,1722,0,35,-1,79,292985166119932725
73898,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-2400754558667974282
73899,0,14102100,1005,1,1,0,6563,320,50,572,2,39,-1,32,9007618279091367782
73900,1,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-5497470920203784452
73901,0,14102100,1005,0,1,0,17653,300,250,1994,2,39,100084,33,-8714071520106422825
73902,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,7741261153921945767
73903,0,14102100,1005,0,1,0,20366,320,50,2333,0,39,-1,157,-7084439546542490053
73904,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,-80052322344914806
73905,1,14102100,1005,1,1,0,19772,320,50,2227,0,687,100077,48,-5057507361040282714
73906,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,-2512938341375609741
73907,0,14102100,1005,1,1,0,20596,320,50,2161,0,35,-1,157,-2972098734431236531
73908,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-7447863751109610905
73909,0,14102100,1005,0,1,2,20596,320,50,2161,0,35,100148,157,4113693541577380224
73910,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,7741261153921945767
73911,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,100083,79,-7447863751109610905
73912,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,7741261153921945767
73913,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,4910527101902682866
73914,0,14102100,1005,0,1,2,15699,320,50,1722,0,35,100084,79,8708890868380135645
73915,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,7741261153921945767
73916,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,100084,79,-7447863751109610905
73917,1,14102100,1005,0,1,0,20345,300,250,2331,2,39,100194,23,-1524335373581686721
73918,1,14102100,1002,0,0,0,19665,320,50,2253,2,303,-1,52,3106822266947709813
73919,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,7741261153921945767
73920,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,-7810643661554042004
73921,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,-4143808005410259417
73922,1,14102100,1002,0,0,0,21300,320,50,2446,3,171,100228,156,-4791154564170380901
73923,0,14102100,1005,0,1,0,18093,320,50,2060,3,39,100106,23,3518248527686447543
73924,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-5497470920203784452
73925,1,14102100,1005,0,1,2,15699,320,50,1722,0,35,-1,79,-7846086352442621442
73926,0,14102100,1005,1,1,0,19771,320,50,2227,0,687,100079,48,-568439920984438795
73927,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-7447863751109610905
73928,1,14102100,1005,0,1,0,12026,320,50,1248,2,39,100034,13,-6527454647779415292
73929,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,100084,79,1870610864071478492
73930,1,14102100,1005,1,1,2,18993,320,50,2161,0,35,-1,157,-227062044999338968
73931,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,1208891101083202038
73932,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,4499108202135611527
73933,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,1976492737192670828
73934,0,14102100,1002,0,0,0,18936,320,50,1926,2,39,-1,13,-9483662804122134
73935,0,14102100,1005,0,1,0,20632,320,50,2374,3,39,100148,23,-6043826374048643121
73936,1,14102100,1005,1,1,0,19771,320,50,2227,0,687,100075,48,-5497470920203784452
73937,0,14102100,1005,0,1,2,20346,300,250,2331,2,39,100034,23,3954786932789666163
73938,1,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-2512938341375609741
73939,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,100084,79,1870610864071478492
73940,1,14102100,1005,0,1,0,6559,320,50,571,2,39,-1,32,2057859897546695813
73941,0,14102100,1005,0,1,0,17914,320,50,2043,2,39,-1,32,2284728201591191476
73942,0,14102100,1005,1,1,0,15704,320,50,1722,0,35,-1,79,-6043826374048643121
73943,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-2512938341375609741
73944,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,2284728201591191476
73945,1,14102100,1005,1,1,0,19950,320,50,1800,3,167,100075,23,4359239437414791168
73946,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,100084,79,-2454326311581678561
73947,1,14102100,1002,0,0,0,21678,320,50,2495,2,167,-1,23,-919219231696886166
73948,0,14102100,1002,0,0,0,19665,320,50,2253,2,303,-1,52,7634816344490573981
73949,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,-3130634972019121531
73950,0,14102100,1005,0,1,2,377,320,50,112,3,1319,-1,15,5047290471535109425
73951,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,100130,157,-3130634972019121531
73952,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,-3130634972019121531
73953,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,4229768020654880580
73954,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-1350210658883850328
73955,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,100084,79,4499108202135611527
73956,0,14102100,1005,0,1,0,19743,320,50,2264,3,427,100000,61,5759171343960431069
73957,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,-4320662022148239902
73958,1,14102100,1005,1,1,0,20632,320,50,2374,3,39,-1,23,-5497470920203784452
73959,0,14102100,1005,1,1,0,15707,320,50,1722,0,35,-1,79,-3080848871416834294
73960,0,14102100,1005,0,1,0,17914,320,50,2043,2,39,-1,32,7741261153921945767
73961,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,100084,79,2284728201591191476
73962,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,7859862781110741220
73963,1,14102100,1005,0,1,0,17653,300,250,1994,2,39,-1,33,3314832870957709642
73964,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,100084,79,3518248527686447543
73965,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,-5584331359656771346
73966,0,14102100,1002,0,0,0,17914,320,50,2043,2,39,-1,32,-7944504003060325491
73967,1,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,-3080848871416834294
73968,0,14102100,1005,0,1,0,20634,320,50,2374,3,39,-1,23,4735406894868606716
73969,0,14102100,1002,0,0,0,21665,320,50,2493,3,35,-1,117,-1663696229499331597
73970,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,6574997430427829896
73971,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,-2512938341375609741
73972,0,14102100,1005,0,1,0,20508,320,50,2351,3,163,-1,61,1714146863004546118
73973,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,7741261153921945767
73974,0,14102100,1010,1,5,0,21665,320,50,2493,3,35,100233,117,-4806777532837485884
73975,0,14102100,1005,0,1,2,18993,320,50,2161,0,35,-1,157,-3779726176899545752
73976,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,-3130634972019121531
73977,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,4426077012004714231
73978,0,14102100,1005,0,1,0,19772,320,50,2227,0,687,-1,48,3918723302859025064
73979,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,7741261153921945767
73980,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,100084,79,-80052322344914806
73981,0,14102100,1010,1,5,0,21665,320,50,2493,3,35,100233,117,-4806777532837485884
73982,0,14102100,1005,0,1,0,20634,320,50,2374,3,39,-1,23,-6449148530060962954
73983,0,14102100,1005,1,1,0,19771,320,50,2227,0,687,-1,48,-711423730359301998
73984,0,14102100,1005,0,1,0,17654,300,250,1994,2,39,100084,33,-8714071520106422825
73985,0,14102100,1005,1,1,0,18993,320,50,2161,0,35,-1,157,-4869140962089796312
73986,1,14102100,1005,0,1,0,17653,300,250,1994,2,39,100084,33,7090997833464111984
73987,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,100083,79,6574997430427829896
73988,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,100034,157,975746638988769302
73989,1,14102100,1005,0,1,0,15703,320,50,1722,0,35,100084,79,4229768020654880580
73990,0,14102100,1005,0,1,0,21234,320,50,2434,3,163,100088,61,6366373493574380340
73991,1,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,-4796532973082693623
73992,0,14102100,1002,0,0,0,17081,320,50,1921,3,47,100074,23,-2486813048424403689
73993,0,14102100,1005,1,1,2,20596,320,50,2161,0,35,-1,157,-227062044999338968
73994,0,14102100,1005,0,1,0,18945,320,50,2153,3,427,100063,61,-8857634191257504972
73995,1,14102100,1005,0,1,0,15708,320,50,1722,0,35,100084,79,-7699311560514132401
73996,0,14102100,1005,0,1,2,20596,320,50,2161,0,35,-1,157,-43709799491817667
73997,0,14102100,1005,1,1,0,20596,320,50,2161,0,35,-1,157,137884114573136964
73998,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,100084,79,7741261153921945767
73999,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,-1,79,7741261153921945767
74000,1,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,-3130634972019121531
74001,0,14102100,1005,1,1,2,20596,320,50,2161,0,35,100034,157,-227062044999338968
74002,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,7741261153921945767
74003,0,14102100,1005,1,1,0,15707,320,50,1722,0,35,-1,79,4499108202135611527
74004,1,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,-5629815922177129395
74005,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,100210,157,8992201676742393636
74006,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,100084,79,-6043826374048643121
74007,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,100083,79,6574997430427829896
74008,1,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-5500102211152890747
74009,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,100210,157,-5925496335085495798
74010,1,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,-5629815922177129395
74011,0,14102100,1005,0,1,0,6560,320,50,571,2,39,-1,32,732508215251756067
74012,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,1208891101083202038
74013,0,14102100,1005,0,1,0,4687,320,50,423,2,39,100148,32,2923776422496993519
74014,0,14102100,1005,1,1,2,20596,320,50,2161,0,35,-1,157,-227062044999338968
74015,0,14102100,1002,0,0,0,15705,320,50,1722,0,35,100083,79,-8889223826222258192
74016,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,-1,79,-777927863308884800
74017,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,-7902881721453091973
74018,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,100083,79,-7699311560514132401
74019,0,14102100,1005,1,1,0,16615,320,50,1863,3,39,-1,23,-7429943209918497306
74020,1,14102100,1010,1,5,3,1267,320,50,196,3,303,-1,15,-7836797846272790441
74021,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,7090997833464111984
74022,1,14102100,1005,0,1,0,15701,320,50,1722,0,35,100083,79,6574997430427829896
74023,1,14102100,1005,1,1,0,17753,320,50,1993,2,1063,-1,33,4406636929140257080
74024,0,14102100,1005,1,1,2,18993,320,50,2161,0,35,-1,157,-227062044999338968
74025,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,3688641599298961375
74026,0,14102100,1005,0,1,0,6616,320,50,576,2,35,-1,32,-8535980062928872586
74027,0,14102100,1005,0,1,0,15701,320,50,1722,0,35,-1,79,-6043826374048643121
74028,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,100084,79,5123983168380674757
74029,0,14102100,1010,1,4,3,21311,320,50,2449,0,163,100241,91,6242735233131793157
74030,0,14102100,1005,0,1,0,15705,320,50,1722,0,35,100084,79,-2477121342036062961
74031,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,5846719576061300330
74032,1,14102100,1005,1,1,0,17614,320,50,1993,2,1063,100083,33,-6043826374048643121
74033,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,5100283919091111223
74034,0,14102100,1005,1,1,0,17894,320,50,2039,2,39,100074,32,-7084439546542490053
74035,0,14102100,1005,1,1,0,16920,320,50,1899,0,431,-1,117,3314832870957709642
74036,1,14102100,1005,0,1,2,17654,300,250,1994,2,39,-1,33,7357097435969765853
74037,0,14102100,1005,0,1,0,15708,320,50,1722,0,35,-1,79,-3130634972019121531
74038,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,-1,79,-8524845869631428841
74039,0,14102100,1005,0,1,0,20596,320,50,2161,0,35,-1,157,2297852971175655885
74040,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,100083,79,2297852971175655885
74041,0,14102100,1005,0,1,0,15703,320,50,1722,0,35,-1,79,7741261153921945767
74042,0,14102100,1005,0,1,0,15707,320,50,1722,0,35,100084,79,-6487191576654930009
74043,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,7741261153921945767
74044,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,100084,79,2057859897546695813
74045,0,14102100,1005,0,1,0,21611,320,50,2480,3,297,100111,61,7027309018189993569
74046,0,14102100,1005,0,1,0,15702,320,50,1722,0,35,-1,79,1976492737192670828
74047,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,-3080848871416834294
74048,0,14102100,1005,0,1,0,20352,320,50,2333,0,39,-1,157,4499108202135611527
74049,0,14102100,1005,1,1,2,18993,320,50,2161,0,35,100130,157,-8271055090861014571
74050,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,100084,79,4042043507569394401
74051,0,14102100,1005,0,1,0,15706,320,50,1722,0,35,-1,79,732508215251756067
74052,0,14102100,1005,0,1,0,18993,320,50,2161,0,35,-1,157,7890844459391195801
74053,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,-3745645394272074522
74054,0,14102100,1005,0,1,0,20508,320,50,2351,3,163,-1,61,3719595151063369733
74055,0,14102100,1005,1,1,0,21612,320,50,2481,3,297,100111,61,137884114573136964
74056,0,14102100,1005,0,1,0,20153,320,50,2307,3,163,100020,61,6366373493574380340
74057,0,14102100,1005,0,1,0,15699,320,50,1722,0,35,100084,79,-6371797486130329849
74058,0,14102100,1005,1,1,0,6616,320,50,576,2,35,-1,32,-3130634972019121531
74059,0,14102100,1005,0,1,2,20596,320,50,2161,0,35,100131,157,7848536673382346308
74060,0,14102100,1005,0,1,0,15704,320,50,1722,0,35,-1,79,1976492737192670828
74061,0,14102100,1005,0,1,0,6557,320,50,571,2,39,-1,32,-7447863751109610905
74062,0,14102100,1005,0,1,0,20362,320,50,2333,0,39,-1,157,6835608238222251495
74063,0,14102100,1005,1,1,2,15708,320,50,1722,0,35,100084,79,3864242487165835918
